condition,root_id,side,rate_hz
kc_set_b,720575940612190693,right,0.0
kc_set_b,720575940612194983,left,0.0
kc_set_b,720575940612196589,left,0.0
kc_set_b,720575940612231282,left,0.0
kc_set_b,720575940612240918,right,0.0
kc_set_b,720575940612266213,right,0.0
kc_set_b,720575940612287283,left,0.0
kc_set_b,720575940612337203,right,0.0
kc_set_b,720575940612339370,right,0.0
kc_set_b,720575940612339810,right,0.0
kc_set_b,720575940612344293,left,0.0
kc_set_b,720575940612352423,right,0.0
kc_set_b,720575940612356904,left,0.0
kc_set_b,720575940612362663,right,0.0
kc_set_b,720575940612372650,right,0.0
kc_set_b,720575940612384665,right,0.0
kc_set_b,720575940612421290,right,0.0
kc_set_b,720575940612429994,left,0.0
kc_set_b,720575940612432602,left,0.0
kc_set_b,720575940612435198,right,0.0
kc_set_b,720575940612435454,right,0.0
kc_set_b,720575940612436264,left,0.0
kc_set_b,720575940612450730,right,0.0
kc_set_b,720575940612453603,right,0.0
kc_set_b,720575940612458211,left,0.0
kc_set_b,720575940612473128,left,0.0
kc_set_b,720575940612490723,right,0.0
kc_set_b,720575940612524030,right,0.0
kc_set_b,720575940612563454,right,0.0
kc_set_b,720575940612572670,right,0.0
kc_set_b,720575940612575230,right,0.0
kc_set_b,720575940612576254,right,0.0
kc_set_b,720575940612587286,right,0.0
kc_set_b,720575940612590102,left,0.0
kc_set_b,720575940612590503,left,154.2
kc_set_b,720575940612590754,right,0.0
kc_set_b,720575940612602163,left,0.0
kc_set_b,720575940612606673,right,0.0
kc_set_b,720575940612607953,right,0.0
kc_set_b,720575940612613551,left,0.0
kc_set_b,720575940612626966,left,0.0
kc_set_b,720575940612647282,right,0.0
kc_set_b,720575940612650792,left,0.0
kc_set_b,720575940612661782,left,0.0
kc_set_b,720575940612664482,right,0.0
kc_set_b,720575940612668018,right,0.0
kc_set_b,720575940612668834,right,0.0
kc_set_b,720575940612680818,left,0.0
kc_set_b,720575940612686358,right,0.0
kc_set_b,720575940612690338,right,0.0
kc_set_b,720575940612692672,left,0.0
kc_set_b,720575940612706706,right,0.0
kc_set_b,720575940612714671,right,0.0
kc_set_b,720575940612717202,right,0.0
kc_set_b,720575940612723409,left,0.0
kc_set_b,720575940612725906,right,0.0
kc_set_b,720575940612728466,right,0.0
kc_set_b,720575940612729714,right,0.0
kc_set_b,720575940612737233,left,0.0
kc_set_b,720575940612739186,right,0.0
kc_set_b,720575940612740466,right,0.0
kc_set_b,720575940612740886,right,0.0
kc_set_b,720575940612743958,left,0.0
kc_set_b,720575940612747158,right,0.0
kc_set_b,720575940612754582,right,0.0
kc_set_b,720575940612758934,right,0.0
kc_set_b,720575940612763542,right,0.0
kc_set_b,720575940612765846,right,0.0
kc_set_b,720575940612766102,right,0.0
kc_set_b,720575940612767126,right,0.0
kc_set_b,720575940612770418,right,0.0
kc_set_b,720575940612778646,right,0.0
kc_set_b,720575940612789219,left,0.0
kc_set_b,720575940612796786,right,0.0
kc_set_b,720575940612797480,left,0.0
kc_set_b,720575940612812914,left,0.0
kc_set_b,720575940612817583,left,0.0
kc_set_b,720575940612829863,left,0.0
kc_set_b,720575940612846962,right,0.0
kc_set_b,720575940612853354,right,0.0
kc_set_b,720575940612870381,left,0.0
kc_set_b,720575940612872173,right,0.0
kc_set_b,720575940612879341,left,136.8
kc_set_b,720575940612879853,left,0.0
kc_set_b,720575940612896106,right,0.0
kc_set_b,720575940612910486,left,0.0
kc_set_b,720575940612918930,left,0.0
kc_set_b,720575940612924054,left,0.0
kc_set_b,720575940612924522,right,0.0
kc_set_b,720575940612930710,left,0.0
kc_set_b,720575940612961686,left,0.0
kc_set_b,720575940612980990,left,0.0
kc_set_b,720575940612991730,left,0.0
kc_set_b,720575940613017059,right,0.0
kc_set_b,720575940613023911,left,154.4
kc_set_b,720575940613041123,right,0.0
kc_set_b,720575940613042403,right,0.0
kc_set_b,720575940613049315,left,0.0
kc_set_b,720575940613071587,right,0.0
kc_set_b,720575940613113238,left,0.0
kc_set_b,720575940613119459,right,0.0
kc_set_b,720575940613141987,left,0.0
kc_set_b,720575940613152938,left,0.0
kc_set_b,720575940613156067,right,0.0
kc_set_b,720575940613188319,right,0.0
kc_set_b,720575940613197608,left,0.0
kc_set_b,720575940613200918,left,0.0
kc_set_b,720575940613213151,right,0.0
kc_set_b,720575940613218344,left,0.0
kc_set_b,720575940613224446,left,0.0
kc_set_b,720575940613237758,left,0.0
kc_set_b,720575940613248479,right,0.0
kc_set_b,720575940613257664,left,0.0
kc_set_b,720575940613258975,right,0.0
kc_set_b,720575940613272799,right,0.0
kc_set_b,720575940613284063,right,0.0
kc_set_b,720575940613294016,left,0.0
kc_set_b,720575940613301410,left,0.0
kc_set_b,720575940613315309,left,0.0
kc_set_b,720575940613317738,left,0.0
kc_set_b,720575940613337640,left,0.0
kc_set_b,720575940613348246,left,0.0
kc_set_b,720575940613353538,right,0.0
kc_set_b,720575940613358658,right,0.0
kc_set_b,720575940613359266,left,0.0
kc_set_b,720575940613364461,right,0.0
kc_set_b,720575940613383633,right,0.0
kc_set_b,720575940613386050,right,0.0
kc_set_b,720575940613400785,left,0.0
kc_set_b,720575940613403458,right,0.0
kc_set_b,720575940613407981,left,0.0
kc_set_b,720575940613421890,right,0.0
kc_set_b,720575940613434178,right,0.0
kc_set_b,720575940613434530,left,0.0
kc_set_b,720575940613442154,left,0.0
kc_set_b,720575940613452525,left,0.0
kc_set_b,720575940613460034,right,0.0
kc_set_b,720575940613478422,right,0.0
kc_set_b,720575940613501855,right,0.0
kc_set_b,720575940613507946,right,0.0
kc_set_b,720575940613532831,right,0.0
kc_set_b,720575940613532979,left,0.0
kc_set_b,720575940613540767,right,0.0
kc_set_b,720575940613563187,right,0.0
kc_set_b,720575940613593503,right,0.0
kc_set_b,720575940613622312,left,0.0
kc_set_b,720575940613681458,right,0.0
kc_set_b,720575940613684906,right,0.0
kc_set_b,720575940613690031,right,0.0
kc_set_b,720575940613713704,right,0.0
kc_set_b,720575940613727399,right,0.0
kc_set_b,720575940613729576,left,0.0
kc_set_b,720575940613735948,right,0.0
kc_set_b,720575940613737647,right,0.0
kc_set_b,720575940613738415,right,0.0
kc_set_b,720575940613741864,left,0.0
kc_set_b,720575940613743023,left,0.0
kc_set_b,720575940613752999,left,0.0
kc_set_b,720575940613757224,left,0.0
kc_set_b,720575940613764364,right,0.0
kc_set_b,720575940613773566,right,0.0
kc_set_b,720575940613773890,right,0.0
kc_set_b,720575940613774334,right,0.0
kc_set_b,720575940613776179,left,0.0
kc_set_b,720575940613776543,right,0.0
kc_set_b,720575940613782796,right,0.0
kc_set_b,720575940613783106,left,0.0
kc_set_b,720575940613784386,left,0.0
kc_set_b,720575940613784574,left,0.0
kc_set_b,720575940613793602,left,0.0
kc_set_b,720575940613796527,left,0.0
kc_set_b,720575940613797295,right,0.0
kc_set_b,720575940613799436,right,0.0
kc_set_b,720575940613824012,right,0.0
kc_set_b,720575940613863330,left,0.0
kc_set_b,720575940613863903,left,0.0
kc_set_b,720575940613864498,right,0.0
kc_set_b,720575940613867682,right,0.0
kc_set_b,720575940613876447,left,0.0
kc_set_b,720575940613897890,left,0.0
kc_set_b,720575940613909555,left,0.0
kc_set_b,720575940613920159,left,0.0
kc_set_b,720575940613929670,right,0.0
kc_set_b,720575940613939090,left,0.0
kc_set_b,720575940613941042,right,0.0
kc_set_b,720575940613954769,right,0.0
kc_set_b,720575940613955039,left,0.0
kc_set_b,720575940613961403,left,0.0
kc_set_b,720575940613975455,left,0.0
kc_set_b,720575940613977041,right,0.0
kc_set_b,720575940613978892,left,0.0
kc_set_b,720575940613987635,right,0.0
kc_set_b,720575940613987730,right,0.0
kc_set_b,720575940614008785,right,0.0
kc_set_b,720575940614010419,right,0.0
kc_set_b,720575940614027059,right,0.0
kc_set_b,720575940614027074,left,0.0
kc_set_b,720575940614033932,left,0.0
kc_set_b,720575940614036019,right,0.0
kc_set_b,720575940614037811,right,0.0
kc_set_b,720575940614109506,left,0.0
kc_set_b,720575940614115515,right,0.0
kc_set_b,720575940614121147,right,0.0
kc_set_b,720575940614130482,left,0.0
kc_set_b,720575940614131131,right,0.0
kc_set_b,720575940614132667,right,0.0
kc_set_b,720575940614143942,left,0.0
kc_set_b,720575940614148283,right,0.0
kc_set_b,720575940614176927,left,0.0
kc_set_b,720575940614180714,left,0.0
kc_set_b,720575940614183218,left,0.0
kc_set_b,720575940614183786,left,0.0
kc_set_b,720575940614184204,left,0.0
kc_set_b,720575940614186602,right,0.0
kc_set_b,720575940614199914,right,0.0
kc_set_b,720575940614200426,right,0.0
kc_set_b,720575940614203916,left,0.0
kc_set_b,720575940614207850,right,0.0
kc_set_b,720575940614218346,left,0.0
kc_set_b,720575940614219370,left,0.0
kc_set_b,720575940614224490,right,0.0
kc_set_b,720575940614229159,right,0.0
kc_set_b,720575940614229415,right,0.0
kc_set_b,720575940614229758,right,0.0
kc_set_b,720575940614240766,right,0.0
kc_set_b,720575940614248446,left,0.0
kc_set_b,720575940614251670,right,0.0
kc_set_b,720575940614252967,left,0.0
kc_set_b,720575940614263719,left,0.0
kc_set_b,720575940614281214,left,0.0
kc_set_b,720575940614282238,right,0.0
kc_set_b,720575940614283006,right,0.0
kc_set_b,720575940614285254,left,0.0
kc_set_b,720575940614304012,left,165.6
kc_set_b,720575940614306814,right,0.0
kc_set_b,720575940614308002,left,0.0
kc_set_b,720575940614308146,left,0.0
kc_set_b,720575940614311079,left,0.0
kc_set_b,720575940614311842,right,0.0
kc_set_b,720575940614313890,left,0.0
kc_set_b,720575940614313996,right,0.0
kc_set_b,720575940614318482,right,0.0
kc_set_b,720575940614326439,left,0.0
kc_set_b,720575940614327202,right,0.0
kc_set_b,720575940614348394,right,0.0
kc_set_b,720575940614354619,left,0.0
kc_set_b,720575940614371986,left,0.0
kc_set_b,720575940614386738,left,0.0
kc_set_b,720575940614393250,left,0.0
kc_set_b,720575940614404288,left,0.0
kc_set_b,720575940614412946,left,0.0
kc_set_b,720575940614416018,left,0.0
kc_set_b,720575940614418118,right,0.0
kc_set_b,720575940614428722,right,0.0
kc_set_b,720575940614443788,left,0.0
kc_set_b,720575940614447922,right,0.0
kc_set_b,720575940614484626,left,0.0
kc_set_b,720575940614486322,left,0.0
kc_set_b,720575940614486690,right,0.0
kc_set_b,720575940614490018,right,0.0
kc_set_b,720575940614495093,right,0.0
kc_set_b,720575940614495138,right,0.0
kc_set_b,720575940614498060,left,0.0
kc_set_b,720575940614502128,left,0.0
kc_set_b,720575940614522043,left,0.0
kc_set_b,720575940614523871,left,0.0
kc_set_b,720575940614524127,right,0.0
kc_set_b,720575940614533226,left,0.0
kc_set_b,720575940614534367,left,0.0
kc_set_b,720575940614544034,right,0.0
kc_set_b,720575940614549650,left,0.0
kc_set_b,720575940614549906,left,0.0
kc_set_b,720575940614551954,right,0.0
kc_set_b,720575940614562098,left,0.0
kc_set_b,720575940614586418,left,0.0
kc_set_b,720575940614605458,left,0.0
kc_set_b,720575940614606738,right,0.0
kc_set_b,720575940614614203,right,0.0
kc_set_b,720575940614625211,left,0.0
kc_set_b,720575940614635666,left,0.0
kc_set_b,720575940614652818,left,148.2
kc_set_b,720575940614667926,left,0.0
kc_set_b,720575940614674282,left,0.0
kc_set_b,720575940614714518,right,0.0
kc_set_b,720575940614742687,right,0.0
kc_set_b,720575940614744991,right,0.0
kc_set_b,720575940614749883,left,142.8
kc_set_b,720575940614755478,left,0.0
kc_set_b,720575940614761026,left,0.0
kc_set_b,720575940614768278,right,0.0
kc_set_b,720575940614769567,left,0.0
kc_set_b,720575940614770847,right,0.0
kc_set_b,720575940614772383,right,0.0
kc_set_b,720575940614777247,left,0.0
kc_set_b,720575940614778454,right,0.0
kc_set_b,720575940614781546,left,0.0
kc_set_b,720575940614783042,left,0.0
kc_set_b,720575940614784918,left,0.0
kc_set_b,720575940614785130,left,0.0
kc_set_b,720575940614792086,left,0.0
kc_set_b,720575940614793026,left,0.0
kc_set_b,720575940614796354,left,0.0
kc_set_b,720575940614803286,right,0.0
kc_set_b,720575940614811222,right,0.0
kc_set_b,720575940614813526,right,0.0
kc_set_b,720575940614816598,right,0.0
kc_set_b,720575940614822506,right,0.0
kc_set_b,720575940614822742,right,0.0
kc_set_b,720575940614824095,left,0.0
kc_set_b,720575940614825026,left,0.0
kc_set_b,720575940614825622,left,0.0
kc_set_b,720575940614842741,left,148.8
kc_set_b,720575940614845802,right,0.0
kc_set_b,720575940614854294,right,0.0
kc_set_b,720575940614861941,left,0.0
kc_set_b,720575940614861974,right,0.0
kc_set_b,720575940614862230,right,0.0
kc_set_b,720575940614869387,right,0.0
kc_set_b,720575940614871402,left,0.0
kc_set_b,720575940614887830,right,0.0
kc_set_b,720575940614888854,right,0.0
kc_set_b,720575940614890902,right,0.0
kc_set_b,720575940614893930,left,0.0
kc_set_b,720575940614899061,left,0.0
kc_set_b,720575940614899851,right,0.0
kc_set_b,720575940614900886,right,0.0
kc_set_b,720575940614902667,right,0.0
kc_set_b,720575940614909579,right,0.0
kc_set_b,720575940614925963,right,0.0
kc_set_b,720575940614967007,left,0.0
kc_set_b,720575940614969055,left,0.0
kc_set_b,720575940614981087,right,0.0
kc_set_b,720575940614983274,right,0.0
kc_set_b,720575940614984927,left,0.0
kc_set_b,720575940615019231,right,0.0
kc_set_b,720575940615066335,right,0.0
kc_set_b,720575940615068383,left,0.0
kc_set_b,720575940615072373,right,0.0
kc_set_b,720575940615090444,left,0.0
kc_set_b,720575940615094284,left,0.0
kc_set_b,720575940615101452,right,0.0
kc_set_b,720575940615101708,left,0.0
kc_set_b,720575940615113867,left,0.0
kc_set_b,720575940615125307,right,0.0
kc_set_b,720575940615125877,left,0.0
kc_set_b,720575940615133894,left,0.0
kc_set_b,720575940615134918,right,0.0
kc_set_b,720575940615136059,right,0.0
kc_set_b,720575940615147788,right,0.0
kc_set_b,720575940615193100,right,0.0
kc_set_b,720575940615196063,right,0.0
kc_set_b,720575940615219778,right,0.0
kc_set_b,720575940615228502,left,0.0
kc_set_b,720575940615237170,left,0.0
kc_set_b,720575940615243020,right,0.0
kc_set_b,720575940615244082,left,0.0
kc_set_b,720575940615252786,right,0.0
kc_set_b,720575940615255090,right,0.0
kc_set_b,720575940615257942,left,0.0
kc_set_b,720575940615262786,left,0.0
kc_set_b,720575940615263903,right,0.0
kc_set_b,720575940615270559,left,0.0
kc_set_b,720575940615270962,right,0.0
kc_set_b,720575940615274838,left,0.0
kc_set_b,720575940615281291,left,0.0
kc_set_b,720575940615283618,left,148.8
kc_set_b,720575940615289759,right,0.0
kc_set_b,720575940615320076,left,0.0
kc_set_b,720575940615323990,right,0.0
kc_set_b,720575940615332418,left,0.0
kc_set_b,720575940615332674,left,0.0
kc_set_b,720575940615344315,right,0.0
kc_set_b,720575940615345339,left,0.0
kc_set_b,720575940615346363,right,0.0
kc_set_b,720575940615356347,right,0.0
kc_set_b,720575940615358038,left,0.0
kc_set_b,720575940615373398,right,0.0
kc_set_b,720575940615386324,right,0.0
kc_set_b,720575940615395414,left,0.0
kc_set_b,720575940615401433,right,0.0
kc_set_b,720575940615405378,left,0.0
kc_set_b,720575940615409625,right,0.0
kc_set_b,720575940615447764,right,0.0
kc_set_b,720575940615448793,right,0.0
kc_set_b,720575940615456985,right,0.0
kc_set_b,720575940615465433,right,0.0
kc_set_b,720575940615476667,right,0.0
kc_set_b,720575940615481489,right,0.0
kc_set_b,720575940615507641,right,0.0
kc_set_b,720575940615520086,left,0.0
kc_set_b,720575940615527995,left,0.0
kc_set_b,720575940615528251,left,0.0
kc_set_b,720575940615539385,right,0.0
kc_set_b,720575940615543995,left,0.0
kc_set_b,720575940615544249,right,0.0
kc_set_b,720575940615569723,right,0.0
kc_set_b,720575940615571601,right,0.0
kc_set_b,720575940615577542,left,0.0
kc_set_b,720575940615604363,left,0.0
kc_set_b,720575940615608123,right,0.0
kc_set_b,720575940615638540,left,0.0
kc_set_b,720575940615651014,right,0.0
kc_set_b,720575940615671494,right,0.0
kc_set_b,720575940615696070,right,0.0
kc_set_b,720575940615713292,left,0.0
kc_set_b,720575940615714060,right,0.0
kc_set_b,720575940615717009,left,0.0
kc_set_b,720575940615728102,right,0.0
kc_set_b,720575940615737531,right,0.0
kc_set_b,720575940615754613,left,0.0
kc_set_b,720575940615755921,left,0.0
kc_set_b,720575940615764422,right,0.0
kc_set_b,720575940615768693,right,0.0
kc_set_b,720575940615780353,right,0.0
kc_set_b,720575940615783837,right,0.0
kc_set_b,720575940615785228,right,0.0
kc_set_b,720575940615798540,right,0.0
kc_set_b,720575940615800076,left,0.0
kc_set_b,720575940615816754,right,0.0
kc_set_b,720575940615830877,left,0.0
kc_set_b,720575940615832577,right,0.0
kc_set_b,720575940615838662,right,0.0
kc_set_b,720575940615839174,left,0.0
kc_set_b,720575940615839581,left,0.0
kc_set_b,720575940615846237,left,0.0
kc_set_b,720575940615847005,left,0.0
kc_set_b,720575940615858644,left,0.0
kc_set_b,720575940615859385,left,0.0
kc_set_b,720575940615868102,left,0.0
kc_set_b,720575940615876294,right,0.0
kc_set_b,720575940615885661,left,0.0
kc_set_b,720575940615892966,left,0.0
kc_set_b,720575940615894173,right,0.0
kc_set_b,720575940615895858,left,0.0
kc_set_b,720575940615896989,right,0.0
kc_set_b,720575940615897245,right,0.0
kc_set_b,720575940615897501,right,0.0
kc_set_b,720575940615901597,right,0.0
kc_set_b,720575940615903121,left,0.0
kc_set_b,720575940615904145,left,0.0
kc_set_b,720575940615907997,right,0.0
kc_set_b,720575940615910228,right,0.0
kc_set_b,720575940615914982,left,0.0
kc_set_b,720575940615927197,right,0.0
kc_set_b,720575940615931293,right,0.0
kc_set_b,720575940615957433,left,0.0
kc_set_b,720575940615959252,left,0.0
kc_set_b,720575940615961684,right,0.0
kc_set_b,720575940615962043,left,0.0
kc_set_b,720575940615964884,right,0.0
kc_set_b,720575940615965140,right,0.0
kc_set_b,720575940615974493,right,0.0
kc_set_b,720575940615975227,right,0.0
kc_set_b,720575940615978802,left,0.0
kc_set_b,720575940615980338,left,0.0
kc_set_b,720575940615980850,left,0.0
kc_set_b,720575940616008309,left,0.0
kc_set_b,720575940616009729,left,0.0
kc_set_b,720575940616023225,left,0.0
kc_set_b,720575940616028390,left,0.0
kc_set_b,720575940616041913,right,0.0
kc_set_b,720575940616044850,right,0.0
kc_set_b,720575940616052625,right,0.0
kc_set_b,720575940616068539,left,0.0
kc_set_b,720575940616072665,left,0.0
kc_set_b,720575940616076761,right,0.0
kc_set_b,720575940616087323,right,0.0
kc_set_b,720575940616089995,left,0.0
kc_set_b,720575940616092603,left,0.0
kc_set_b,720575940616095517,right,0.0
kc_set_b,720575940616097163,right,0.0
kc_set_b,720575940616105302,right,0.0
kc_set_b,720575940616109398,right,0.0
kc_set_b,720575940616121501,left,0.0
kc_set_b,720575940616128669,left,0.0
kc_set_b,720575940616134630,left,0.0
kc_set_b,720575940616139606,left,0.0
kc_set_b,720575940616162373,right,0.0
kc_set_b,720575940616187649,left,0.0
kc_set_b,720575940616189509,right,0.0
kc_set_b,720575940616208965,right,0.0
kc_set_b,720575940616222438,right,0.0
kc_set_b,720575940616229410,left,0.0
kc_set_b,720575940616235810,left,0.0
kc_set_b,720575940616245365,right,0.0
kc_set_b,720575940616260825,left,0.0
kc_set_b,720575940616264148,left,0.0
kc_set_b,720575940616270453,left,0.0
kc_set_b,720575940616284955,left,0.0
kc_set_b,720575940616295069,left,0.0
kc_set_b,720575940616305181,left,0.0
kc_set_b,720575940616306210,right,0.0
kc_set_b,720575940616308597,right,0.0
kc_set_b,720575940616309563,left,0.0
kc_set_b,720575940616343611,left,0.0
kc_set_b,720575940616345403,right,0.0
kc_set_b,720575940616347916,left,0.0
kc_set_b,720575940616349755,left,0.0
kc_set_b,720575940616350011,right,0.0
kc_set_b,720575940616358459,left,0.0
kc_set_b,720575940616358715,left,0.0
kc_set_b,720575940616368245,left,0.0
kc_set_b,720575940616402260,left,0.0
kc_set_b,720575940616417364,left,0.0
kc_set_b,720575940616426869,left,0.0
kc_set_b,720575940616428917,left,0.0
kc_set_b,720575940616438085,left,0.0
kc_set_b,720575940616440098,right,0.0
kc_set_b,720575940616442369,left,0.0
kc_set_b,720575940616460322,left,0.0
kc_set_b,720575940616474395,left,0.0
kc_set_b,720575940616475717,left,0.0
kc_set_b,720575940616490326,left,0.0
kc_set_b,720575940616502017,left,0.0
kc_set_b,720575940616539419,left,0.0
kc_set_b,720575940616547648,right,0.0
kc_set_b,720575940616547904,right,0.0
kc_set_b,720575940616560541,left,0.0
kc_set_b,720575940616569227,right,0.0
kc_set_b,720575940616578390,left,0.0
kc_set_b,720575940616578646,right,0.0
kc_set_b,720575940616580182,left,0.0
kc_set_b,720575940616588374,left,0.0
kc_set_b,720575940616588608,right,0.0
kc_set_b,720575940616588683,right,0.0
kc_set_b,720575940616589142,left,0.0
kc_set_b,720575940616589888,right,0.0
kc_set_b,720575940616598555,left,0.0
kc_set_b,720575940616616075,right,0.0
kc_set_b,720575940616627851,left,0.0
kc_set_b,720575940616646873,left,0.0
kc_set_b,720575940616647990,right,0.0
kc_set_b,720575940616649433,left,0.0
kc_set_b,720575940616650201,left,0.0
kc_set_b,720575940616654166,left,0.0
kc_set_b,720575940616663769,left,0.0
kc_set_b,720575940616672822,right,0.0
kc_set_b,720575940616673497,left,0.0
kc_set_b,720575940616675638,right,0.0
kc_set_b,720575940616677661,right,0.0
kc_set_b,720575940616701657,left,0.0
kc_set_b,720575940616702262,right,0.0
kc_set_b,720575940616707421,left,0.0
kc_set_b,720575940616707668,left,0.0
kc_set_b,720575940616711254,left,0.0
kc_set_b,720575940616723549,right,0.0
kc_set_b,720575940616746123,right,0.0
kc_set_b,720575940616746891,left,0.0
kc_set_b,720575940616748827,left,0.0
kc_set_b,720575940616750363,left,0.0
kc_set_b,720575940616781241,right,0.0
kc_set_b,720575940616786065,left,0.0
kc_set_b,720575940616786833,left,0.0
kc_set_b,720575940616788409,left,0.0
kc_set_b,720575940616790713,left,143.4
kc_set_b,720575940616798784,left,0.0
kc_set_b,720575940616804753,left,0.0
kc_set_b,720575940616821393,right,0.0
kc_set_b,720575940616826001,left,0.0
kc_set_b,720575940616836421,left,0.0
kc_set_b,720575940616848192,right,0.0
kc_set_b,720575940616852763,left,0.0
kc_set_b,720575940616859259,right,0.0
kc_set_b,720575940616860318,right,0.0
kc_set_b,720575940616878238,right,0.0
kc_set_b,720575940616885298,right,0.0
kc_set_b,720575940616887611,left,0.0
kc_set_b,720575940616887966,right,0.0
kc_set_b,720575940616902213,left,0.0
kc_set_b,720575940616902374,left,144.8
kc_set_b,720575940616902630,left,0.0
kc_set_b,720575940616910310,right,0.0
kc_set_b,720575940616910822,left,0.0
kc_set_b,720575940616911262,right,0.0
kc_set_b,720575940616913822,right,0.0
kc_set_b,720575940616915686,left,146.8
kc_set_b,720575940616924902,left,0.0
kc_set_b,720575940616929766,left,0.0
kc_set_b,720575940616930629,left,0.0
kc_set_b,720575940616955229,right,0.0
kc_set_b,720575940616964766,right,0.0
kc_set_b,720575940617010240,left,0.0
kc_set_b,720575940617010900,left,0.0
kc_set_b,720575940617015750,left,0.0
kc_set_b,720575940617021441,right,0.0
kc_set_b,720575940617024769,left,0.0
kc_set_b,720575940617026305,left,0.0
kc_set_b,720575940617034753,right,0.0
kc_set_b,720575940617035521,left,0.0
kc_set_b,720575940617036352,left,0.0
kc_set_b,720575940617036729,right,0.0
kc_set_b,720575940617038337,left,0.0
kc_set_b,720575940617038849,left,0.0
kc_set_b,720575940617043713,left,0.0
kc_set_b,720575940617071321,right,0.0
kc_set_b,720575940617077405,right,0.0
kc_set_b,720575940617079257,right,0.0
kc_set_b,720575940617090082,right,0.0
kc_set_b,720575940617093533,right,0.0
kc_set_b,720575940617112123,left,0.0
kc_set_b,720575940617118016,right,0.0
kc_set_b,720575940617137881,left,0.0
kc_set_b,720575940617143966,left,0.0
kc_set_b,720575940617150878,left,0.0
kc_set_b,720575940617165661,left,0.0
kc_set_b,720575940617166749,right,0.0
kc_set_b,720575940617168345,left,0.0
kc_set_b,720575940617172573,left,0.0
kc_set_b,720575940617174365,left,0.0
kc_set_b,720575940617175413,left,0.0
kc_set_b,720575940617176413,right,0.0
kc_set_b,720575940617178717,left,0.0
kc_set_b,720575940617201113,right,0.0
kc_set_b,720575940617201501,left,0.0
kc_set_b,720575940617221403,left,0.0
kc_set_b,720575940617225083,left,0.0
kc_set_b,720575940617228315,left,0.0
kc_set_b,720575940617238457,right,0.0
kc_set_b,720575940617249108,right,0.0
kc_set_b,720575940617249364,left,0.0
kc_set_b,720575940617249629,right,0.0
kc_set_b,720575940617266833,left,0.0
kc_set_b,720575940617293201,right,0.0
kc_set_b,720575940617293268,right,0.0
kc_set_b,720575940617293396,left,0.0
kc_set_b,720575940617313846,left,0.0
kc_set_b,720575940617317305,left,149.2
kc_set_b,720575940617321243,right,0.0
kc_set_b,720575940617324433,left,0.0
kc_set_b,720575940617328477,left,0.0
kc_set_b,720575940617334228,left,0.0
kc_set_b,720575940617334430,left,0.0
kc_set_b,720575940617341597,left,0.0
kc_set_b,720575940617351057,left,0.0
kc_set_b,720575940617363156,left,0.0
kc_set_b,720575940617366969,left,0.0
kc_set_b,720575940617368532,left,0.0
kc_set_b,720575940617369017,left,0.0
kc_set_b,720575940617370324,left,0.0
kc_set_b,720575940617370909,right,0.0
kc_set_b,720575940617372957,left,0.0
kc_set_b,720575940617374262,left,0.0
kc_set_b,720575940617376980,left,0.0
kc_set_b,720575940617380241,left,0.0
kc_set_b,720575940617386708,right,0.0
kc_set_b,720575940617390036,right,0.0
kc_set_b,720575940617395412,right,0.0
kc_set_b,720575940617410205,right,0.0
kc_set_b,720575940617410705,left,0.0
kc_set_b,720575940617411451,left,0.0
kc_set_b,720575940617427713,right,0.0
kc_set_b,720575940617436305,right,0.0
kc_set_b,720575940617438865,right,0.0
kc_set_b,720575940617444219,left,0.0
kc_set_b,720575940617452689,right,0.0
kc_set_b,720575940617453457,left,0.0
kc_set_b,720575940617456614,left,0.0
kc_set_b,720575940617456798,right,0.0
kc_set_b,720575940617473051,right,0.0
kc_set_b,720575940617473748,right,0.0
kc_set_b,720575940617474629,right,0.0
kc_set_b,720575940617478427,right,0.0
kc_set_b,720575940617478961,left,0.0
kc_set_b,720575940617480934,left,0.0
kc_set_b,720575940617485083,left,0.0
kc_set_b,720575940617492805,right,0.0
kc_set_b,720575940617493222,left,0.0
kc_set_b,720575940617497925,left,0.0
kc_set_b,720575940617503974,left,0.0
kc_set_b,720575940617514726,right,0.0
kc_set_b,720575940617516760,right,0.0
kc_set_b,720575940617529318,right,0.0
kc_set_b,720575940617534235,left,0.0
kc_set_b,720575940617534438,left,0.0
kc_set_b,720575940617540838,left,0.0
kc_set_b,720575940617567390,left,0.0
kc_set_b,720575940617576422,right,0.0
kc_set_b,720575940617598182,left,0.0
kc_set_b,720575940617605154,right,0.0
kc_set_b,720575940617612578,right,0.0
kc_set_b,720575940617615846,left,0.0
kc_set_b,720575940617623632,left,0.0
kc_set_b,720575940617628962,right,0.0
kc_set_b,720575940617648507,left,0.0
kc_set_b,720575940617649969,right,0.0
kc_set_b,720575940617650481,right,0.0
kc_set_b,720575940617650722,right,0.0
kc_set_b,720575940617672139,right,0.0
kc_set_b,720575940617677784,left,0.0
kc_set_b,720575940617687330,left,0.0
kc_set_b,720575940617692962,left,0.0
kc_set_b,720575940617696769,left,0.0
kc_set_b,720575940617708747,right,0.0
kc_set_b,720575940617713206,left,0.0
kc_set_b,720575940617717917,left,0.0
kc_set_b,720575940617727435,right,0.0
kc_set_b,720575940617734603,right,0.0
kc_set_b,720575940617750173,right,0.0
kc_set_b,720575940617756450,right,0.0
