condition,group,root_id,cell_type,side,rate_hz
odor_a_da1_left,pam_nonzero,720575940631636035,PAM04,left,86.0
odor_a_da1_left,pam_nonzero,720575940631688808,PAM01,left,45.2
odor_a_da1_left,pam_nonzero,720575940633145996,PAM01,left,40.0
odor_a_da1_left,pam_nonzero,720575940633406745,PAM10,left,77.4
odor_a_da1_left,pam_nonzero,720575940633688476,PAM04,left,111.2
odor_a_da1_left,pam_nonzero,720575940634953079,PAM11,right,63.8
odor_a_da1_left,pam_nonzero,720575940635356316,PAM04,right,91.0
odor_a_da1_left,pam_nonzero,720575940637391582,PAM01,right,17.0
odor_a_da1_left,pam_nonzero,720575940638163940,PAM10,right,78.2
odor_a_da1_left,pam_nonzero,720575940639075150,PAM10,left,98.2
odor_a_da1_left,pam_nonzero,720575940639358579,PAM11,right,67.2
odor_a_da1_left,pam_nonzero,720575940639566406,PAM01,left,44.0
odor_a_da1_left,pam_nonzero,720575940641062901,PAM01,left,28.8
odor_a_da1_left,pam_nonzero,720575940642733216,PAM08,right,6.6
odor_a_da1_left,pam_nonzero,720575940643311501,PAM10,left,79.2
odor_a_da1_left,pam_nonzero,720575940643543200,PAM07,left,24.2
odor_a_da1_left,pam_nonzero,720575940643950190,PAM07,right,56.2
odor_a_da1_left,pam_nonzero,720575940644146724,PAM10,right,89.0
odor_a_da1_left,pam_nonzero,720575940644747828,PAM08,right,52.6
odor_a_da1_left,pam_nonzero,720575940645158179,PAM12,left,4.6
odor_a_da1_left,pam_nonzero,720575940645932579,PAM01,left,22.4
odor_a_da1_left,pam_nonzero,720575940646564916,PAM08,left,35.2
odor_a_da1_left,pam_nonzero,720575940646582836,PAM08,right,64.2
odor_a_da1_left,pam_nonzero,720575940647165828,PAM07,right,54.4
odor_a_da1_left,pam_nonzero,720575940648330105,PAM06,right,24.4
odor_a_da1_left,pam_nonzero,720575940649649785,PAM01,right,24.8
odor_a_da1_left,pam_nonzero,720575940649658745,PAM07,left,2.4
odor_a_da1_left,pam_nonzero,720575940650745977,PAM10,right,60.2
odor_a_da1_left,pam_nonzero,720575940654661281,PAM01,right,28.0
odor_a_da1_left,pam_nonzero,720575940658674049,PAM07,right,9.4
odor_a_da1_left,pam_nonzero,720575940660271745,PAM10,left,35.8
odor_a_da1_left,ppl1_nonzero,720575940609180611,PPL106,left,176.8
odor_a_da1_left,ppl1_nonzero,720575940615953202,PPL107,left,37.0
odor_a_da1_left,ppl1_nonzero,720575940617691170,PPL101,right,213.4
odor_a_da1_left,ppl1_nonzero,720575940618943389,PPL106,right,186.8
odor_a_da1_left,ppl1_nonzero,720575940619245016,PPL107,right,63.0
odor_a_da1_left,ppl1_nonzero,720575940621040737,PPL101,left,221.0
odor_a_da1_left,ppl1_nonzero,720575940623082665,PPL105,right,128.4
odor_a_da1_left,ppl1_nonzero,720575940624206728,PPL102,left,105.6
odor_a_da1_left,ppl1_nonzero,720575940627549205,PPL104,left,27.8
odor_a_da1_left,ppl1_nonzero,720575940627594568,PPL103,left,158.2
odor_a_da1_left,ppl1_nonzero,720575940631745367,PPL102,right,115.6
odor_a_da1_left,ppl1_nonzero,720575940631758393,PPL103,right,147.8
odor_a_da1_left,ppl1_nonzero,720575940632107335,PPL104,right,5.2
odor_a_da1_left,ppl1_nonzero,720575940647147908,PPL105,left,145.6
odor_a_da1_left,apl_nonzero,720575940613583001,APL,right,324.2
odor_a_da1_left,apl_nonzero,720575940624547622,APL,left,342.8
odor_b_dl2d_left,mbons_nonzero,720575940606953858,MBON23,right,28.2
odor_b_dl2d_left,mbons_nonzero,720575940609959637,MBON32,left,66.2
